scenario_id,A0_state,A1_state,A2_state,A3_state,A4_state,A5_state,A6_state,A7_state,A8_state,A9_state,A10_state,modality_class,endpoint_data_type,analyte_role,terminal_state,q_code,family_id
2853273b4425,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,ADC,CONTINUOUS_PD,TOTAL_ANTIBODY|CONJUGATED_ADC|UNCONJUGATED_PAYLOAD,QUARANTINE,Q15A,F24
793098a98303,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,ADC,CONTINUOUS_PD,,QUARANTINE,Q15A,F24
1e91132c7c45,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,ADC,CONTINUOUS_PD,TOTAL_ANTIBODY|CONJUGATED_ADC|UNCONJUGATED_PAYLOAD,QUARANTINE,Q15A,F24
d54dcbd1a04f,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,ADC,CONTINUOUS_PD,,QUARANTINE,Q15A,F24
f9c2ef7148f2,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,ADC,CONTINUOUS_PD,TOTAL_ANTIBODY|CONJUGATED_ADC|UNCONJUGATED_PAYLOAD,QUARANTINE,Q15A,F22
cfb231e26e3b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,ADC,CONTINUOUS_PD,,QUARANTINE,Q15A,F22
eaf3f5c27e10,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,ADC,CONTINUOUS_PD,TOTAL_ANTIBODY|CONJUGATED_ADC|UNCONJUGATED_PAYLOAD,QUARANTINE,Q15A,F22
c30d6e17b1c8,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,ADC,CONTINUOUS_PD,,QUARANTINE,Q15A,F22
8b09b7e40f88,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,AUTO,,F01
c1b7042259e0,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15B,F01
59a488747a6b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F25
7ecef648fe30,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
4ae116f261ad,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F25
857a04743afc,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
23f4269c8fdc,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F22
d676a63f9acc,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
716c5049cdc2,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F22
d419960fc7eb,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
893f72b87308,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,REPAIR,,F01
96825e9ce483,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15B,F01
3b31c5632dd7,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F25
ceebaff42388,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
14c62f26b4be,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F25
78a4a6ed32c0,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
3ef704a5f162,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F22
e1a35cf93bcf,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
da7f19fb6bc5,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F22
09a15fed8aee,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
ba34a272a29b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F01
b624f750c4be,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F01
8f3dcc5656b6,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15A,F25
c612e069ed0c,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F25
1ae1356123ce,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15A,F25
5f6c0839b78e,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F25
52c27933cbf1,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15A,F22
aa4f2e98c537,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F22
55cb33b3e42d,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15A,F22
56053bb5dc0d,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F22
4f255d8fb4d9,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,AUTO,,F01
f663ef355876,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15B,F01
03c4ac5449ed,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F25
67f4b30072f5,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
ca5781960e29,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F25
32e3cbc1622e,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
7a993d6e7ce3,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F22
f823e66b4b61,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
d22afaaf16de,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F22
781a7585194b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
5c3caca4022f,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,REPAIR,,F01
98e811b543a5,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15B,F01
a8fdc8616317,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F25
611d1812e764,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
d25eb6c817cf,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F25
ee9c4c3e3a08,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F25
d276621ca5e8,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,REPAIR,,F22
cc3bfaa75c5d,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
13cfcbc9176b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15B,F22
6bd6c7be5fd9,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q16,F22
6ad08a4e2799,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F01
9fd5c29d9974,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F01
afa8da783378,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15A,F25
33df5381b4ac,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F25
37cd8a2ae251,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,PARENT|SOLUBLE_TARGET|DRUG_TARGET_COMPLEX,QUARANTINE,Q15A,F25
b56220240a0b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,BISPECIFIC,CONTINUOUS_PD,,QUARANTINE,Q15A,F25
