scenario_id,A0_state,A1_state,A2_state,A3_state,A4_state,A5_state,A6_state,A7_state,A8_state,A9_state,A10_state,modality_class,endpoint_data_type,analyte_role,terminal_state,q_code,family_id,family_assigned_at
d6b6d5ea05ff,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,PK_CONCENTRATION,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
070af25ab3b1,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,AUTO,,F27,2026-05-22T08:18:32+00:00
8fcbc16c021d,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
9e7c7c674363,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
f41bcd0c29ee,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
2df321583058,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
d616af00ddf7,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
beb43ce50f58,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
b48f3def1290,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
74ef18bdcaf2,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
3228dc0da85c,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
3efa4974f82b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
876bca0157c6,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
f5c47157c6ed,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
f51aa4f56121,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
b2dd808a0811,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
8bbd9e739409,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
45bf7e0cef2d,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
eec431449f29,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
0af492e9ab6c,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,AUTO,,F27,2026-05-22T08:18:32+00:00
48651ce8800b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
05fbc4e08b7b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
b05ff2fc1f9d,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
6b0f057b7dd3,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
7c0e5405c045,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
adf44c50ebd3,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
fab32ff4cc7b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
e1fb36121c45,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
9a147eca178b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
4b443bc530ca,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,REPAIR,,F27,2026-05-22T08:18:32+00:00
86e8a10da755,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
a55af78a1563,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
144afc6717a4,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
68c4639c9432,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
1a07a33f43f2,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
e89bebb9d340,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
c07a7b1ab211,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,PK_CONCENTRATION,,QUARANTINE,Q15A,F27,2026-05-22T08:18:32+00:00
7f6f675d0039,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,AUTO,,F01,2026-05-22T08:18:32+00:00
ff6bded0a42b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
e6886b7748f7,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F01,2026-05-22T08:18:32+00:00
3e0ceaba4f5e,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
086cbf5001e5,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F22,2026-05-22T08:18:32+00:00
3376329576d4,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
e38333abdf0f,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F01,2026-05-22T08:18:32+00:00
57f964c5776e,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
fbdeeea74917,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F01,2026-05-22T08:18:32+00:00
04893b342473,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
712a60329dfe,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F22,2026-05-22T08:18:32+00:00
36ed08c54d03,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
c94673a36f2b,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15A,F01,2026-05-22T08:18:32+00:00
8e2a19a57ee1,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15A,F01,2026-05-22T08:18:32+00:00
c6581ef6401c,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15A,F01,2026-05-22T08:18:32+00:00
a38d2b150025,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15A,F01,2026-05-22T08:18:32+00:00
072de2b3fc8e,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
13490187d614,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
05e2b338e051,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,AUTO,,F01,2026-05-22T08:18:32+00:00
c8fe7d08f7cc,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
863562c22869,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F01,2026-05-22T08:18:32+00:00
5ce9f06c6ae3,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
714dd49437bf,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F22,2026-05-22T08:18:32+00:00
d5da9f8e51b6,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
57aa0b297f75,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F01,2026-05-22T08:18:32+00:00
99ee3b7e2aa9,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,SMALL_MOLECULE,CONTINUOUS_PD,,QUARANTINE,Q15B,F01,2026-05-22T08:18:32+00:00
9afc6681069f,AIC-PKPD,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,SMALL_MOLECULE,CONTINUOUS_PD,,REPAIR,,F01,2026-05-22T08:18:32+00:00
